school_name,school_city_name,school_composition,school_start_date,teacher_id,record_date,is_present,is_last_login,teacher_first_login_date
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,362576,2020-11-01,False,False,2020-11-02 12:50:08.872000
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,363631,2020-11-01,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,364961,2020-11-01,False,False,2020-11-02 11:51:13.710000
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,346574,2020-11-01,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,343231,2020-11-02,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,364961,2020-11-02,True,True,2020-11-02 11:51:13.710000
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,352351,2020-11-02,True,True,2020-11-02 09:55:38.528000
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,346574,2020-11-02,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,360512,2020-11-02,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,345740,2020-11-02,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,363631,2020-11-02,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,597177,2020-11-02,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,365456,2020-11-02,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,362576,2020-11-02,True,True,2020-11-02 12:50:08.872000
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,345740,2020-11-03,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,365456,2020-11-03,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,362576,2020-11-03,False,False,2020-11-02 12:50:08.872000
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,597177,2020-11-03,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,343231,2020-11-03,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,360512,2020-11-03,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,352351,2020-11-03,False,False,2020-11-02 09:55:38.528000
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,364961,2020-11-03,False,False,2020-11-02 11:51:13.710000
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,346574,2020-11-03,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,363631,2020-11-03,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,365456,2020-11-04,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,345740,2020-11-04,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,343231,2020-11-04,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,363631,2020-11-04,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,352351,2020-11-04,False,False,2020-11-02 09:55:38.528000
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,360512,2020-11-04,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,362576,2020-11-04,False,False,2020-11-02 12:50:08.872000
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,597177,2020-11-04,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,346574,2020-11-04,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,364961,2020-11-04,False,False,2020-11-02 11:51:13.710000
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,362576,2020-11-05,False,False,2020-11-02 12:50:08.872000
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,360512,2020-11-05,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,346574,2020-11-05,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,363631,2020-11-05,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,365456,2020-11-05,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,343231,2020-11-05,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,597177,2020-11-05,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,364961,2020-11-05,False,False,2020-11-02 11:51:13.710000
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,345740,2020-11-05,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,352351,2020-11-05,False,False,2020-11-02 09:55:38.528000
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,365456,2020-11-06,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,345740,2020-11-06,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,360512,2020-11-06,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,364961,2020-11-06,False,False,2020-11-02 11:51:13.710000
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,363631,2020-11-06,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,597177,2020-11-06,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,343231,2020-11-06,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,362576,2020-11-06,False,False,2020-11-02 12:50:08.872000
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,346574,2020-11-06,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,352351,2020-11-06,False,False,2020-11-02 09:55:38.528000
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,345740,2020-11-07,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,597177,2020-11-07,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,365456,2020-11-07,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,346574,2020-11-07,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,364961,2020-11-07,False,False,2020-11-02 11:51:13.710000
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,352351,2020-11-07,False,False,2020-11-02 09:55:38.528000
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,362576,2020-11-07,False,False,2020-11-02 12:50:08.872000
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,360512,2020-11-07,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,343231,2020-11-07,False,False,
ABU DHABI_1380,ABU DHABI,MIXED,2020-10-21,363631,2020-11-07,False,False,
ABU DHABI_1476,ABU DHABI,MIXED,2020-10-21,467827,2020-10-25,False,False,2020-10-25 01:05:04.598000
ABU DHABI_1476,ABU DHABI,MIXED,2020-10-21,467827,2020-10-26,False,False,2020-10-25 01:05:04.598000
ABU DHABI_1476,ABU DHABI,MIXED,2020-10-21,467827,2020-10-27,False,False,2020-10-25 01:05:04.598000
ABU DHABI_1476,ABU DHABI,MIXED,2020-10-21,467827,2020-10-28,False,False,2020-10-25 01:05:04.598000
ABU DHABI_1476,ABU DHABI,MIXED,2020-10-21,467827,2020-10-29,False,False,2020-10-25 01:05:04.598000
ABU DHABI_1476,ABU DHABI,MIXED,2020-10-21,467827,2020-10-30,False,False,2020-10-25 01:05:04.598000
ABU DHABI_1476,ABU DHABI,MIXED,2020-10-21,467827,2020-10-31,False,False,2020-10-25 01:05:04.598000
ABU DHABI_1476,ABU DHABI,MIXED,2020-10-21,467827,2020-11-01,False,False,2020-10-25 01:05:04.598000
ABU DHABI_1476,ABU DHABI,MIXED,2020-10-21,467827,2020-11-02,True,False,2020-10-25 01:05:04.598000
ABU DHABI_1476,ABU DHABI,MIXED,2020-10-21,467827,2020-11-03,True,True,2020-10-25 01:05:04.598000
ABU DHABI_1476,ABU DHABI,MIXED,2020-10-21,467827,2020-11-04,False,False,2020-10-25 01:05:04.598000
ABU DHABI_1476,ABU DHABI,MIXED,2020-10-21,467827,2020-11-05,False,False,2020-10-25 01:05:04.598000
ABU DHABI_1476,ABU DHABI,MIXED,2020-10-21,467827,2020-11-06,False,False,2020-10-25 01:05:04.598000
ABU DHABI_1476,ABU DHABI,MIXED,2020-10-21,467827,2020-11-07,False,False,2020-10-25 01:05:04.598000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608024,2020-10-25,True,False,2020-10-25 07:51:57.309000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608088,2020-10-25,False,False,2020-10-27 08:44:29.124000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608344,2020-10-25,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608408,2020-10-25,False,False,2020-10-26 10:09:50.720000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608376,2020-10-25,False,False,2020-10-26 08:22:14.281000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607768,2020-10-25,True,False,2020-10-25 07:34:57.011000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607736,2020-10-25,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607896,2020-10-25,True,False,2020-10-25 08:32:36.311000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608440,2020-10-25,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608056,2020-10-25,True,False,2020-10-25 07:40:29.723000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608216,2020-10-25,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608152,2020-10-25,False,False,2020-10-26 08:06:19.076000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608184,2020-10-25,False,False,2020-10-28 18:49:21.047000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,598313,2020-10-25,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607832,2020-10-25,True,False,2020-10-25 10:07:15.419000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607960,2020-10-25,True,False,2020-10-25 09:42:26.320000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608120,2020-10-25,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607928,2020-10-25,False,False,2020-11-02 21:01:11.599000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,598345,2020-10-25,False,False,2020-10-26 10:07:44.748000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,556126,2020-10-25,False,False,2020-11-03 19:43:54.206000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608312,2020-10-25,True,False,2020-10-25 00:34:52.419000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607800,2020-10-25,True,False,2020-10-25 09:11:15.808000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608280,2020-10-25,False,False,2020-10-26 08:31:26.644000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,556158,2020-10-25,False,False,2020-10-25 01:30:01.102000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608248,2020-10-25,False,False,2020-10-27 13:18:38.145000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607864,2020-10-25,True,False,2020-10-25 07:44:26.455000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,598281,2020-10-25,False,False,2020-10-31 21:58:32.673000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607992,2020-10-25,False,False,2020-10-29 19:34:59.341000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,556158,2020-10-26,True,False,2020-10-25 01:30:01.102000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608088,2020-10-26,False,False,2020-10-27 08:44:29.124000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608184,2020-10-26,False,False,2020-10-28 18:49:21.047000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607736,2020-10-26,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607896,2020-10-26,False,False,2020-10-25 08:32:36.311000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608120,2020-10-26,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608056,2020-10-26,True,False,2020-10-25 07:40:29.723000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608152,2020-10-26,True,False,2020-10-26 08:06:19.076000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607800,2020-10-26,False,False,2020-10-25 09:11:15.808000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608376,2020-10-26,True,False,2020-10-26 08:22:14.281000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,598281,2020-10-26,False,False,2020-10-31 21:58:32.673000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607768,2020-10-26,True,False,2020-10-25 07:34:57.011000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608408,2020-10-26,True,False,2020-10-26 10:09:50.720000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607960,2020-10-26,True,False,2020-10-25 09:42:26.320000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607928,2020-10-26,False,False,2020-11-02 21:01:11.599000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608216,2020-10-26,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608280,2020-10-26,True,False,2020-10-26 08:31:26.644000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,598313,2020-10-26,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607832,2020-10-26,True,False,2020-10-25 10:07:15.419000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,598345,2020-10-26,True,False,2020-10-26 10:07:44.748000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608440,2020-10-26,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608312,2020-10-26,True,False,2020-10-25 00:34:52.419000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608248,2020-10-26,False,False,2020-10-27 13:18:38.145000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607992,2020-10-26,False,False,2020-10-29 19:34:59.341000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,556126,2020-10-26,False,False,2020-11-03 19:43:54.206000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607864,2020-10-26,True,False,2020-10-25 07:44:26.455000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608344,2020-10-26,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608024,2020-10-26,True,False,2020-10-25 07:51:57.309000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607960,2020-10-27,True,False,2020-10-25 09:42:26.320000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,598345,2020-10-27,True,False,2020-10-26 10:07:44.748000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607736,2020-10-27,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,556126,2020-10-27,False,False,2020-11-03 19:43:54.206000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608376,2020-10-27,True,False,2020-10-26 08:22:14.281000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608120,2020-10-27,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607768,2020-10-27,False,False,2020-10-25 07:34:57.011000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608312,2020-10-27,True,False,2020-10-25 00:34:52.419000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607928,2020-10-27,False,False,2020-11-02 21:01:11.599000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608408,2020-10-27,True,False,2020-10-26 10:09:50.720000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607992,2020-10-27,False,False,2020-10-29 19:34:59.341000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,598313,2020-10-27,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608216,2020-10-27,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607832,2020-10-27,True,False,2020-10-25 10:07:15.419000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,784643,2020-10-27,False,False,2020-10-28 07:46:28.785000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608024,2020-10-27,True,False,2020-10-25 07:51:57.309000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608248,2020-10-27,True,False,2020-10-27 13:18:38.145000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,556158,2020-10-27,True,False,2020-10-25 01:30:01.102000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607800,2020-10-27,True,False,2020-10-25 09:11:15.808000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608152,2020-10-27,False,False,2020-10-26 08:06:19.076000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608344,2020-10-27,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608440,2020-10-27,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,598281,2020-10-27,False,False,2020-10-31 21:58:32.673000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607864,2020-10-27,True,False,2020-10-25 07:44:26.455000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608088,2020-10-27,True,False,2020-10-27 08:44:29.124000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608280,2020-10-27,True,False,2020-10-26 08:31:26.644000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607896,2020-10-27,False,False,2020-10-25 08:32:36.311000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608056,2020-10-27,True,False,2020-10-25 07:40:29.723000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608184,2020-10-27,False,False,2020-10-28 18:49:21.047000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,784643,2020-10-28,True,True,2020-10-28 07:46:28.785000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608248,2020-10-28,True,False,2020-10-27 13:18:38.145000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607960,2020-10-28,True,False,2020-10-25 09:42:26.320000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607736,2020-10-28,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,598345,2020-10-28,False,False,2020-10-26 10:07:44.748000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607928,2020-10-28,False,False,2020-11-02 21:01:11.599000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607992,2020-10-28,False,False,2020-10-29 19:34:59.341000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607896,2020-10-28,True,False,2020-10-25 08:32:36.311000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608312,2020-10-28,True,False,2020-10-25 00:34:52.419000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608408,2020-10-28,False,False,2020-10-26 10:09:50.720000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607864,2020-10-28,True,False,2020-10-25 07:44:26.455000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,598313,2020-10-28,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608440,2020-10-28,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608376,2020-10-28,False,False,2020-10-26 08:22:14.281000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,556158,2020-10-28,True,False,2020-10-25 01:30:01.102000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,556126,2020-10-28,False,False,2020-11-03 19:43:54.206000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608344,2020-10-28,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608216,2020-10-28,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608120,2020-10-28,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607832,2020-10-28,False,False,2020-10-25 10:07:15.419000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608280,2020-10-28,True,False,2020-10-26 08:31:26.644000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608056,2020-10-28,True,False,2020-10-25 07:40:29.723000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,598281,2020-10-28,False,False,2020-10-31 21:58:32.673000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607768,2020-10-28,False,False,2020-10-25 07:34:57.011000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608152,2020-10-28,True,False,2020-10-26 08:06:19.076000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608088,2020-10-28,True,False,2020-10-27 08:44:29.124000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608024,2020-10-28,True,False,2020-10-25 07:51:57.309000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608184,2020-10-28,True,False,2020-10-28 18:49:21.047000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607800,2020-10-28,True,False,2020-10-25 09:11:15.808000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,556126,2020-10-29,False,False,2020-11-03 19:43:54.206000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,598345,2020-10-29,False,False,2020-10-26 10:07:44.748000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607768,2020-10-29,False,False,2020-10-25 07:34:57.011000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,598313,2020-10-29,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608376,2020-10-29,False,False,2020-10-26 08:22:14.281000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607992,2020-10-29,True,True,2020-10-29 19:34:59.341000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607736,2020-10-29,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608152,2020-10-29,False,False,2020-10-26 08:06:19.076000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608216,2020-10-29,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608024,2020-10-29,True,False,2020-10-25 07:51:57.309000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607960,2020-10-29,False,False,2020-10-25 09:42:26.320000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,598281,2020-10-29,False,False,2020-10-31 21:58:32.673000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607928,2020-10-29,False,False,2020-11-02 21:01:11.599000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,784643,2020-10-29,False,False,2020-10-28 07:46:28.785000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607864,2020-10-29,False,False,2020-10-25 07:44:26.455000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608088,2020-10-29,False,False,2020-10-27 08:44:29.124000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608280,2020-10-29,False,False,2020-10-26 08:31:26.644000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608056,2020-10-29,False,False,2020-10-25 07:40:29.723000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608312,2020-10-29,False,False,2020-10-25 00:34:52.419000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608408,2020-10-29,False,False,2020-10-26 10:09:50.720000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,556158,2020-10-29,True,False,2020-10-25 01:30:01.102000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607800,2020-10-29,False,False,2020-10-25 09:11:15.808000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608184,2020-10-29,False,False,2020-10-28 18:49:21.047000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607832,2020-10-29,False,False,2020-10-25 10:07:15.419000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608248,2020-10-29,False,False,2020-10-27 13:18:38.145000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607896,2020-10-29,True,False,2020-10-25 08:32:36.311000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608344,2020-10-29,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608440,2020-10-29,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608120,2020-10-29,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607960,2020-10-30,True,False,2020-10-25 09:42:26.320000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608376,2020-10-30,False,False,2020-10-26 08:22:14.281000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,784643,2020-10-30,False,False,2020-10-28 07:46:28.785000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607864,2020-10-30,False,False,2020-10-25 07:44:26.455000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608312,2020-10-30,True,False,2020-10-25 00:34:52.419000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607768,2020-10-30,False,False,2020-10-25 07:34:57.011000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608120,2020-10-30,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608408,2020-10-30,False,False,2020-10-26 10:09:50.720000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608280,2020-10-30,False,False,2020-10-26 08:31:26.644000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608024,2020-10-30,False,False,2020-10-25 07:51:57.309000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607800,2020-10-30,False,False,2020-10-25 09:11:15.808000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,598313,2020-10-30,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608184,2020-10-30,False,False,2020-10-28 18:49:21.047000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608216,2020-10-30,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,598281,2020-10-30,False,False,2020-10-31 21:58:32.673000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608440,2020-10-30,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607832,2020-10-30,False,False,2020-10-25 10:07:15.419000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,598345,2020-10-30,False,False,2020-10-26 10:07:44.748000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608056,2020-10-30,False,False,2020-10-25 07:40:29.723000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,556126,2020-10-30,False,False,2020-11-03 19:43:54.206000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608088,2020-10-30,False,False,2020-10-27 08:44:29.124000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607992,2020-10-30,False,False,2020-10-29 19:34:59.341000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607896,2020-10-30,False,False,2020-10-25 08:32:36.311000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608344,2020-10-30,False,False,
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608152,2020-10-30,False,False,2020-10-26 08:06:19.076000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,608248,2020-10-30,False,False,2020-10-27 13:18:38.145000
ABU DHABI_1498,ABU DHABI,MIXED,2020-10-21,607928,2020-10-30,False,False,2020-11-02 21:01:11.599000
